run_time_s,timestamp,config,num_users,actual_rpm,avg_response_time_ms,total_cpu,total_mem,Config from FM,Agg,GB1,GB2,Inven1,Inven2,Rev1,Rev2,Recom1,Recom2,Adv
1202.4,2025-06-09 17:27:45,57,24,304,4949.22,0.14,1558110208.0,"57 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,1
1262.6,2025-06-09 17:28:45,57,28,291,4841.64,0.1400000000000000,1558806528.0,"57 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,1
1322.7,2025-06-09 17:29:45,57,29,330,4741.75,0.12,1561997312.0,"57 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,1
1382.9,2025-06-09 17:30:45,57,31,330,4671.42,0.15,1565622272.0,"57 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,1
1443.0,2025-06-09 17:31:46,57,30,352,4606.69,0.15,1568739328.0,"57 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,1
1503.1,2025-06-09 17:32:46,57,31,336,4559.86,0.1200000000000000,1572831232.0,"57 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,1
1563.3,2025-06-09 17:33:46,57,27,352,4506.2,0.16,1575407616.0,"57 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,1
1623.4,2025-06-09 17:34:46,57,24,322,4457.45,0.21,1577914368.0,"57 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,1
1683.5,2025-06-09 17:35:46,57,19,286,4415.12,0.1400000000000000,1578237952.0,"57 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,1
1743.7,2025-06-09 17:36:46,57,18,226,4382.08,0.14,1578029056.0,"57 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,1
60.0,2025-06-09 17:40:46,58,30,342,3756.26,0.35,1525915648.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
120.1,2025-06-09 17:41:46,58,28,356,3444.05,0.35,1584640000.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
180.2,2025-06-09 17:42:46,58,21,288,3285.55,0.16,1590583296.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
240.3,2025-06-09 17:43:46,58,18,250,3198.5,0.14,1358397440.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
300.4,2025-06-09 17:44:46,58,20,235,3141.86,0.1,1358905344.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
360.6,2025-06-09 17:45:46,58,20,276,3097.9,0.12,1359888384.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
420.7,2025-06-09 17:46:46,58,20,273,3067.72,0.12,1361973248.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
480.8,2025-06-09 17:47:46,58,15,276,3044.0,0.14,1362092032.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
540.9,2025-06-09 17:48:47,58,14,207,3027.66,0.14,1362546688.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
601.0,2025-06-09 17:49:47,58,16,194,3014.27,0.12,1362948096.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
661.2,2025-06-09 17:50:47,58,15,222,3001.61,0.12,1363144704.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
721.3,2025-06-09 17:51:47,58,16,207,2991.15,0.12,1363116032.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
781.4,2025-06-09 17:52:47,58,19,222,2981.42,0.12,1363415040.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
841.5,2025-06-09 17:53:47,58,18,261,2973.61,0.14,1363480576.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
901.6,2025-06-09 17:54:47,58,18,249,2965.74,0.15,1365819392.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
961.7,2025-06-09 17:55:47,58,18,248,2958.68,0.14,1365884928.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1021.9,2025-06-09 17:56:47,58,20,248,2952.8,0.14,1366237184.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1082.0,2025-06-09 17:57:48,58,20,273,2947.96,0.14,1365934080.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1142.1,2025-06-09 17:58:48,58,25,274,2943.59,0.14,1366265856.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1202.2,2025-06-09 17:59:48,58,24,328,2953.74,0.15,1368604672.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1262.3,2025-06-09 18:00:48,58,28,316,2955.84,0.17,1371774976.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1322.4,2025-06-09 18:01:48,58,29,370,2962.25,0.18,1371803648.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1382.5,2025-06-09 18:02:48,58,31,376,2971.62,0.18,1375887360.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1442.6,2025-06-09 18:03:48,58,30,403,2982.22,0.17,1378639872.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1502.8,2025-06-09 18:04:48,58,31,389,2989.82,0.18,1378484224.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1562.9,2025-06-09 18:05:48,58,27,395,3001.64,0.17,1378508800.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1623.0,2025-06-09 18:06:49,58,24,355,3003.18,0.17,1378746368.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1683.1,2025-06-09 18:07:49,58,19,321,3001.52,0.16,1379016704.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
1743.2,2025-06-09 18:08:49,58,18,258,2996.8,0.15,1378603008.0,"58 =  [GB2, Review, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2, Rev2]",1,0,1,0,1,0,1,1,0,0
60.0,2025-06-09 18:12:48,59,30,689,1107.9,0.13,1445879808.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
120.1,2025-06-09 18:13:48,59,28,670,1059.74,0.2,1455816704.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
180.3,2025-06-09 18:14:48,59,21,505,1046.2,0.12,1218953216.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
240.4,2025-06-09 18:15:48,59,18,433,1039.24,0.09,1219153920.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
300.5,2025-06-09 18:16:48,59,20,402,1034.89,0.06,1219207168.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
360.6,2025-06-09 18:17:48,59,20,476,1030.95,0.06,1221976064.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
420.7,2025-06-09 18:18:49,59,20,482,1028.0,0.0699999999999999,1222262784.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
480.8,2025-06-09 18:19:49,59,15,479,1025.76,0.0699999999999999,1222381568.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
540.9,2025-06-09 18:20:49,59,14,359,1024.38,0.06,1222496256.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
601.0,2025-06-09 18:21:49,59,16,335,1023.27,0.03,1222422528.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
661.1,2025-06-09 18:22:49,59,15,379,1022.24,0.04,1222815744.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
721.2,2025-06-09 18:23:49,59,16,361,1021.34,0.0699999999999999,1223602176.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
781.3,2025-06-09 18:24:49,59,19,386,1020.49,0.07,1227231232.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
841.4,2025-06-09 18:25:49,59,18,453,1019.63,0.06,1227444224.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
901.5,2025-06-09 18:26:49,59,18,432,1018.91,0.05,1227722752.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
961.7,2025-06-09 18:27:50,59,18,425,1018.29,0.05,1227788288.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1021.8,2025-06-09 18:28:50,59,20,436,1017.72,0.05,1227571200.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1081.8,2025-06-09 18:29:50,59,20,469,1017.17,0.05,1227935744.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1142.0,2025-06-09 18:30:50,59,25,485,1016.67,0.06,1228787712.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1202.1,2025-06-09 18:31:50,59,24,591,1016.12,0.06,1229275136.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1262.2,2025-06-09 18:32:50,59,28,585,1015.66,0.0699999999999999,1229197312.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1322.3,2025-06-09 18:33:50,59,29,670,1015.18,0.0699999999999999,1229201408.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1382.4,2025-06-09 18:34:50,59,31,694,1014.75,0.0699999999999999,1229520896.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1442.5,2025-06-09 18:35:50,59,30,743,1014.33,0.0699999999999999,1229914112.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1502.6,2025-06-09 18:36:50,59,31,726,1014.0,0.0699999999999999,1230675968.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1562.7,2025-06-09 18:37:51,59,27,739,1013.69,0.0699999999999999,1233080320.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1622.8,2025-06-09 18:38:51,59,24,641,1013.44,0.0699999999999999,1233485824.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1682.9,2025-06-09 18:39:51,59,19,565,1013.24,0.0699999999999999,1233342464.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
1743.0,2025-06-09 18:40:51,59,18,454,1013.08,0.06,1233620992.0,"59 =  [GB2, Recom1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,1
60.0,2025-06-09 18:44:55,60,30,907,488.47,0.13,1241354240.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
120.1,2025-06-09 18:45:55,60,28,879,449.18,0.18,1245122560.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
180.2,2025-06-09 18:46:55,60,21,660,438.18,0.1200000000000000,1017225216.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
240.3,2025-06-09 18:47:56,60,18,566,432.5,0.0999999999999999,1017626624.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
300.3,2025-06-09 18:48:56,60,20,536,428.72,0.07,1018093568.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
360.4,2025-06-09 18:49:56,60,20,627,425.54,0.06,1018122240.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
420.5,2025-06-09 18:50:56,60,20,632,423.18,0.06,1018306560.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
480.6,2025-06-09 18:51:56,60,15,627,421.38,0.07,1018343424.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
540.7,2025-06-09 18:52:56,60,15,474,420.25,0.0899999999999999,1019764736.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
600.8,2025-06-09 18:53:56,60,16,442,419.34,0.08,1019629568.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
660.9,2025-06-09 18:54:56,60,15,502,418.45,0.05,1019990016.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
721.0,2025-06-09 18:55:56,60,16,473,417.71,0.06,1019854848.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
781.0,2025-06-09 18:56:56,60,19,499,417.06,0.05,1020145664.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
841.1,2025-06-09 18:57:56,60,18,596,416.38,0.05,1020092416.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
901.2,2025-06-09 18:58:57,60,18,562,415.82,0.06,1020080128.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
961.3,2025-06-09 18:59:57,60,18,563,415.32,0.06,1020227584.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1021.4,2025-06-09 19:00:57,60,20,570,414.86,0.05,1020481536.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1081.5,2025-06-09 19:01:57,60,20,626,414.4,0.05,1020637184.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1141.5,2025-06-09 19:02:57,60,25,628,414.0,0.06,1020731392.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1201.6,2025-06-09 19:03:57,60,24,790,413.56,0.06,1025691648.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1261.7,2025-06-09 19:04:57,60,28,760,413.62,0.06,1026465792.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1321.8,2025-06-09 19:05:57,60,29,877,413.22,0.06,1026412544.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1381.9,2025-06-09 19:06:57,60,31,920,412.85,0.0699999999999999,1026658304.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1441.9,2025-06-09 19:07:57,60,30,977,412.49,0.08,1026670592.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1502.0,2025-06-09 19:08:57,60,31,941,412.2,0.08,1026453504.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1562.1,2025-06-09 19:09:57,60,27,970,411.93,0.08,1026482176.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1622.2,2025-06-09 19:10:58,60,24,846,411.71,0.08,1026523136.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1682.3,2025-06-09 19:11:58,60,19,747,411.53,0.06,1026695168.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
1742.4,2025-06-09 19:12:58,60,18,595,411.39,0.06,1026555904.0,"60 =  [GB2, Recom1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,0,0,1,0,0
60.0,2025-06-09 20:24:43,61,30,766,858.63,0.32,1897840640.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
120.1,2025-06-09 20:25:43,61,28,759,790.48,0.32,1737703424.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
180.3,2025-06-09 20:26:44,61,21,567,770.3,0.23,1748131840.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
240.4,2025-06-09 20:27:44,61,18,488,759.39,0.09,1750413312.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
300.5,2025-06-09 20:28:44,61,20,459,752.28,0.0999999999999999,1750638592.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
360.7,2025-06-09 20:29:44,61,20,543,746.1,0.08,1751498752.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
420.8,2025-06-09 20:30:44,61,20,540,741.61,0.06,1751846912.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
480.9,2025-06-09 20:31:44,61,15,542,738.92,0.09,1751494656.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
541.1,2025-06-09 20:32:44,61,14,407,736.77,0.1,1752395776.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
601.2,2025-06-09 20:33:44,61,16,377,735.08,0.06,1756303360.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
661.3,2025-06-09 20:34:45,61,15,432,733.43,0.09,1753948160.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
721.4,2025-06-09 20:35:45,61,16,405,732.01,0.07,1753976832.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
781.6,2025-06-09 20:36:45,61,19,440,730.67,0.07,1759473664.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
841.7,2025-06-09 20:37:45,61,18,519,729.27,0.08,1759768576.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
901.8,2025-06-09 20:38:45,61,18,487,728.14,0.09,1759817728.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
961.9,2025-06-09 20:39:45,61,18,491,727.11,0.09,1761116160.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1022.1,2025-06-09 20:40:45,61,20,485,726.2,0.09,1761947648.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1082.2,2025-06-09 20:41:46,61,20,544,725.3,0.09,1762136064.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1142.3,2025-06-09 20:42:46,61,25,549,724.49,0.09,1762287616.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1202.4,2025-06-09 20:43:46,61,24,678,723.6,0.09,1762422784.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1262.5,2025-06-09 20:44:46,61,28,652,722.93,0.1,1760800768.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1322.6,2025-06-09 20:45:46,61,29,755,722.16,0.1,1761083392.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1382.8,2025-06-09 20:46:46,61,31,783,721.47,0.11,1761017856.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1442.9,2025-06-09 20:47:46,61,30,837,720.84,0.12,1763500032.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1503.0,2025-06-09 20:48:46,61,31,819,720.29,0.12,1763676160.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1563.2,2025-06-09 20:49:47,61,27,832,719.79,0.12,1763942400.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1623.3,2025-06-09 20:50:47,61,24,728,719.38,0.12,1765564416.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1683.5,2025-06-09 20:51:47,61,19,639,719.05,0.1,1765830656.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
1743.6,2025-06-09 20:52:47,61,18,511,718.8,0.09,1765756928.0,"61 =  [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Adv, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,1
60.0,2025-06-09 20:56:47,62,30,1069,187.34,0.19,1761419264.0,"62 = [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,0
120.1,2025-06-09 20:57:47,62,28,1035,150.4,0.3,1763147776.0,"62 = [GB2, Review, Recom2, Rev1, Recom, BookInfo, Inven, Agg, GB, Inven2]",1,0,1,0,1,1,0,0,1,0
